OBJECTID,CASE_1,CASE_2,CASE_3,SYMBOL,TIME_ZONE,latitude,longitude
"14",Y,Y,,"2",C,47.19088,-122.27768
"14",Y,Y,,"2",C,47.19118,-122.27771
"14",Y,Y,,"2",C,47.19058,-122.2777
"14",Y,Y,,"2",C,47.19105,-122.27769
"14",Y,Y,,"2",C,47.19153,-122.2779
"14",Y,Y,,"2",C,47.19102,-122.27831
"14",Y,Y,,"2",C,47.19058,-122.2784
"14",Y,Y,,"2",C,47.19075,-122.27831
"14",Y,Y,,"2",C,47.19134,-122.27832
"14",Y,Y,,"2",C,47.19161,-122.27832
"14",Y,Y,,"2",C,47.19116,-122.27831
"14",Y,Y,,"2",C,47.19088,-122.27831
"14",Y,Y,,"2",C,47.19061,-122.2782
"14",Y,Y,,"2",C,47.19107,-122.27883
"14",Y,Y,,"2",C,47.19152,-122.27864
"14",Y,Y,,"2",C,47.1916,-122.27905
"39",Y,Y,,"2",B,47.10096,-122.20329
"39",Y,Y,,"2",B,47.10055,-122.20333
"39",Y,Y,,"2",B,47.10098,-122.20273
"39",Y,Y,,"2",B,47.10056,-122.20278
"39",Y,Y,,"2",B,47.10074,-122.20217
"39",Y,Y,,"2",B,47.10074,-122.20152
"39",Y,Y,,"2",B,47.10076,-122.2009
"39",Y,Y,,"2",B,47.10078,-122.20018
"14",Y,Y,,"2",C,47.19206,-122.28933
"14",Y,Y,,"2",C,47.19207,-122.2897
"14",Y,Y,,"2",C,47.1921,-122.29013
"14",Y,Y,,"2",C,47.19239,-122.29003
"14",Y,Y,,"2",C,47.19239,-122.28959
"14",Y,Y,,"2",C,47.19239,-122.28934
"14",Y,Y,,"2",C,47.19214,-122.29057
"14",Y,Y,,"2",C,47.19201,-122.29103
"14",Y,Y,,"2",C,47.19248,-122.29121
"14",Y,Y,,"2",C,47.19239,-122.29073
"14",Y,Y,,"2",C,47.19226,-122.29155
"14",Y,Y,,"2",C,47.19226,-122.29399
"14",Y,Y,,"2",C,47.19219,-122.294
"14",Y,Y,,"2",C,47.1921,-122.29399
"14",Y,Y,,"2",C,47.19196,-122.29403
"14",Y,Y,,"2",C,47.19196,-122.29423
"14",Y,Y,,"2",C,47.19209,-122.29524
"14",Y,Y,,"2",C,47.19211,-122.29459
"14",Y,Y,,"2",C,47.19204,-122.29753
"14",Y,Y,,"2",C,47.19204,-122.29765
"14",Y,Y,,"2",C,47.19204,-122.29772
"14",Y,Y,,"2",C,47.19204,-122.29778
"14",Y,Y,,"2",C,47.19228,-122.29607
"14",Y,Y,,"2",C,47.19248,-122.29752
"14",Y,Y,,"2",C,47.19278,-122.28947
"14",Y,Y,,"2",C,47.19278,-122.28917
"14",Y,Y,,"2",C,47.1929,-122.2893
"14",Y,Y,,"2",C,47.19317,-122.28901
"14",Y,Y,,"2",C,47.19283,-122.28872
"14",Y,Y,,"2",C,47.19303,-122.29619
"14",Y,Y,,"2",C,47.19283,-122.29502
"14",Y,Y,,"2",C,47.19279,-122.29475
"14",Y,Y,,"2",C,47.19276,-122.29452
"14",Y,Y,,"2",C,47.19281,-122.29419
"14",Y,Y,,"2",C,47.19323,-122.29399
"14",Y,Y,,"2",C,47.19323,-122.29423
"14",Y,Y,,"2",C,47.19321,-122.2944
"14",Y,Y,,"2",C,47.19324,-122.29451
"14",Y,Y,,"2",C,47.19325,-122.29461
"14",Y,Y,,"2",C,47.19328,-122.2948
"14",Y,Y,,"2",C,47.19337,-122.29531
"14",Y,Y,,"2",C,47.1934,-122.2955
"14",Y,Y,,"2",C,47.19342,-122.29561
"14",Y,Y,,"2",C,47.19345,-122.29576
"14",Y,Y,,"2",C,47.19348,-122.29596
"14",Y,Y,,"2",C,47.19352,-122.29618
"14",Y,Y,,"2",C,47.19356,-122.29641
"14",Y,Y,,"2",C,47.19366,-122.297
"14",Y,Y,,"2",C,47.19324,-122.2974
"14",Y,Y,,"2",C,47.19405,-122.29723
"14",Y,Y,,"2",C,47.19401,-122.297
"14",Y,Y,,"2",C,47.19396,-122.29676
"14",Y,Y,,"2",C,47.19392,-122.29653
"14",Y,Y,,"2",C,47.19388,-122.29628
"14",Y,Y,,"2",C,47.19383,-122.296
"14",Y,Y,,"2",C,47.19378,-122.29571
"14",Y,Y,,"2",C,47.19374,-122.29547
"14",Y,Y,,"2",C,47.19369,-122.2952
"14",Y,Y,,"2",C,47.19359,-122.29447
"14",Y,Y,,"2",C,47.19358,-122.29399
"14",Y,Y,,"2",C,47.19338,-122.29823
"14",Y,Y,,"2",C,47.1942,-122.29805
"14",Y,Y,,"2",C,47.19405,-122.29773
"14",Y,Y,,"2",C,47.19421,-122.29767
"14",Y,Y,,"2",C,47.19385,-122.29799
"14",Y,Y,,"2",C,47.19443,-122.29878
"14",Y,Y,,"2",C,47.19459,-122.29878
"14",Y,Y,,"2",C,47.19479,-122.29878
"14",Y,Y,,"2",C,47.19519,-122.29874
"14",Y,Y,,"2",C,47.19498,-122.29878
"14",Y,Y,,"2",C,47.19469,-122.29815
"14",Y,Y,,"2",C,47.19467,-122.29793
"14",Y,Y,,"2",C,47.19466,-122.29784
"14",Y,Y,,"2",C,47.19491,-122.29806
"14",Y,Y,,"2",C,47.19516,-122.29818
"14",Y,Y,,"2",C,47.19516,-122.29796
"14",Y,Y,,"2",C,47.19517,-122.29772
"14",Y,Y,,"2",C,47.19518,-122.29739
"14",Y,Y,,"2",C,47.19492,-122.29755
"14",Y,Y,,"2",C,47.19474,-122.29758
"14",Y,Y,,"2",C,47.19456,-122.29761
"14",Y,Y,,"2",C,47.19453,-122.29706
"14",Y,Y,,"2",C,47.19474,-122.29686
"14",Y,Y,,"2",C,47.1949,-122.2968
"14",Y,Y,,"2",C,47.19506,-122.29674
"14",Y,Y,,"2",C,47.19524,-122.29669
"14",Y,Y,,"2",C,47.19519,-122.29634
"14",Y,Y,,"2",C,47.19519,-122.29608
"14",Y,Y,,"2",C,47.19497,-122.29628
"14",Y,Y,,"2",C,47.19481,-122.29634
"14",Y,Y,,"2",C,47.19465,-122.2964
"14",Y,Y,,"2",C,47.19442,-122.29648
"14",Y,Y,,"2",C,47.19448,-122.29683
"14",Y,Y,,"2",C,47.19566,-122.29893
"14",Y,Y,,"2",C,47.19566,-122.29868
"14",Y,Y,,"2",C,47.19588,-122.29878
"14",Y,Y,,"2",C,47.196,-122.29878
"14",Y,Y,,"2",C,47.19632,-122.29878
"14",Y,Y,,"2",C,47.19615,-122.29878
"14",Y,Y,,"2",C,47.19652,-122.29868
"14",Y,Y,,"2",C,47.19652,-122.29893
"14",Y,Y,,"2",C,47.19689,-122.29877
"14",Y,Y,,"2",C,47.19705,-122.29877
"14",Y,Y,,"2",C,47.19722,-122.29877
"14",Y,Y,,"2",C,47.19738,-122.29877
"14",Y,Y,,"2",C,47.19755,-122.29877
"14",Y,Y,,"2",C,47.19771,-122.29877
"14",Y,Y,,"2",C,47.19788,-122.29876
"14",Y,Y,,"2",C,47.19603,-122.29406
"14",Y,Y,,"2",C,47.1957,-122.29405
"14",Y,Y,,"2",C,47.19604,-122.29441
"14",Y,Y,,"2",C,47.19572,-122.29441
"14",Y,Y,,"2",C,47.19567,-122.29474
"14",Y,Y,,"2",C,47.196,-122.29475
"14",Y,Y,,"2",C,47.196,-122.29499
"14",Y,Y,,"2",C,47.19567,-122.29499
"14",Y,Y,,"2",C,47.19584,-122.29534
"14",Y,Y,,"2",C,47.19604,-122.29595
"14",Y,Y,,"2",C,47.19571,-122.29595
"14",Y,Y,,"2",C,47.196,-122.29618
"14",Y,Y,,"2",C,47.19568,-122.29618
"14",Y,Y,,"2",C,47.19601,-122.2964
"14",Y,Y,,"2",C,47.19568,-122.29642
"14",Y,Y,,"2",C,47.19569,-122.2967
"14",Y,Y,,"2",C,47.19602,-122.29668
"14",Y,Y,,"2",C,47.19572,-122.29723
"14",Y,Y,,"2",C,47.19604,-122.29722
"14",Y,Y,,"2",C,47.19604,-122.29747
"14",Y,Y,,"2",C,47.19572,-122.29747
"14",Y,Y,,"2",C,47.19606,-122.29771
"14",Y,Y,,"2",C,47.19573,-122.29771
"14",Y,Y,,"2",C,47.19607,-122.29806
"14",Y,Y,,"2",C,47.1959,-122.29806
"14",Y,Y,,"2",C,47.19566,-122.29806
"14",Y,Y,,"2",C,47.19648,-122.29719
"14",Y,Y,,"2",C,47.19648,-122.298
"14",Y,Y,,"2",C,47.19648,-122.29819
"14",Y,Y,,"2",C,47.19682,-122.29819
"14",Y,Y,,"2",C,47.19648,-122.29593
"14",Y,Y,,"2",C,47.19648,-122.29614
"14",Y,Y,,"2",C,47.19648,-122.29638
"14",Y,Y,,"2",C,47.19648,-122.29669
"14",Y,Y,,"2",C,47.19682,-122.29675
"14",Y,Y,,"2",C,47.19682,-122.29655
"14",Y,Y,,"2",C,47.19682,-122.29634
"14",Y,Y,,"2",C,47.19682,-122.29615
"14",Y,Y,,"2",C,47.19682,-122.29594
"14",Y,Y,,"2",C,47.1973,-122.29599
"14",Y,Y,,"2",C,47.1973,-122.29624
"14",Y,Y,,"2",C,47.1973,-122.29644
"14",Y,Y,,"2",C,47.1973,-122.29669
"14",Y,Y,,"2",C,47.20017,-122.32007
"14",Y,Y,,"2",C,47.1997,-122.32013
"14",Y,Y,,"2",C,47.19939,-122.32006
"14",Y,Y,,"2",C,47.19939,-122.31951
"14",Y,Y,,"2",C,47.19971,-122.31949
"14",Y,Y,,"2",C,47.19977,-122.31899
"14",Y,Y,,"2",C,47.19953,-122.31899
"14",Y,Y,,"2",C,47.24339,-122.24271
"14",Y,Y,,"2",C,47.24338,-122.24236
"14",Y,Y,,"2",C,47.24337,-122.24198
"14",Y,Y,,"2",C,47.24337,-122.24163
"14",Y,Y,,"2",C,47.24337,-122.24128
"14",Y,Y,,"2",C,47.19728,-122.24446
"14",Y,Y,,"2",C,47.19728,-122.24483
"14",Y,Y,,"2",C,47.19728,-122.24519
"14",Y,Y,,"2",C,47.19705,-122.24519
"14",Y,Y,,"2",C,47.19705,-122.24482
"14",Y,Y,,"2",C,47.19705,-122.24446
"14",Y,Y,,"2",C,47.19728,-122.24577
"14",Y,Y,,"2",C,47.197,-122.24577
"14",Y,Y,,"2",C,47.19674,-122.24566
"14",Y,Y,,"2",C,47.19671,-122.24522
"14",Y,Y,,"2",C,47.19671,-122.24482
"14",Y,Y,,"2",C,47.19671,-122.24441
"14",Y,Y,,"2",C,47.19674,-122.24396
"14",Y,Y,,"2",C,47.19701,-122.24388
"14",Y,Y,,"2",C,47.19728,-122.24389
"14",Y,Y,,"2",C,47.20198,-122.3183
"14",Y,Y,,"2",C,47.20196,-122.31788
"14",Y,Y,,"2",C,47.20169,-122.31788
"14",Y,Y,,"2",C,47.20143,-122.31787
"14",Y,Y,,"2",C,47.20118,-122.31787
"14",Y,Y,,"2",C,47.20092,-122.31787
"14",Y,Y,,"2",C,47.20093,-122.31724
"14",Y,Y,,"2",C,47.20118,-122.31725
"14",Y,Y,,"2",C,47.20144,-122.31725
"14",Y,Y,,"2",C,47.2017,-122.31725
"14",Y,Y,,"2",C,47.20198,-122.31725
"14",Y,Y,,"2",C,47.20254,-122.31721
"14",Y,Y,,"2",C,47.20249,-122.31752
"14",Y,Y,,"2",C,47.20245,-122.31785
"14",Y,Y,,"2",C,47.20239,-122.31825
"14",Y,Y,,"2",C,47.20405,-122.23764
"14",Y,Y,,"2",C,47.20382,-122.23763
"14",Y,Y,,"2",C,47.20393,-122.23763
"14",Y,Y,,"2",C,47.20394,-122.23792
"14",Y,Y,,"2",C,47.20394,-122.23812
"14",Y,Y,,"2",C,47.20394,-122.23832
"14",Y,Y,,"2",C,47.20394,-122.23853
"14",Y,Y,,"2",C,47.20394,-122.23873
"14",Y,Y,,"2",C,47.20394,-122.23893
"14",Y,Y,,"2",C,47.20394,-122.23908
"14",Y,Y,,"2",C,47.20393,-122.23928
"14",Y,Y,,"2",C,47.20402,-122.23964
"14",Y,Y,,"2",C,47.20384,-122.23963
"14",Y,Y,,"2",C,47.20393,-122.24033
"14",Y,Y,,"2",C,47.20393,-122.24076
"14",Y,Y,,"2",C,47.20393,-122.24096
"14",Y,Y,,"2",C,47.20383,-122.24142
"14",Y,Y,,"2",C,47.20404,-122.24131
"14",Y,Y,,"2",C,47.20354,-122.24175
"14",Y,Y,,"2",C,47.20349,-122.24197
"14",Y,Y,,"2",C,47.20355,-122.24156
"14",Y,Y,,"2",C,47.20355,-122.24129
"14",Y,Y,,"2",C,47.20355,-122.24095
"14",Y,Y,,"2",C,47.20355,-122.24074
"14",Y,Y,,"2",C,47.20355,-122.24055
"14",Y,Y,,"2",C,47.20355,-122.24035
"14",Y,Y,,"2",C,47.20355,-122.24022
"14",Y,Y,,"2",C,47.20355,-122.2401
"14",Y,Y,,"2",C,47.20355,-122.23972
"14",Y,Y,,"2",C,47.20355,-122.23952
"14",Y,Y,,"2",C,47.20355,-122.23932
"14",Y,Y,,"2",C,47.20355,-122.23892
"14",Y,Y,,"2",C,47.20356,-122.23851
"14",Y,Y,,"2",C,47.20356,-122.23831
"14",Y,Y,,"2",C,47.20356,-122.23811
"14",Y,Y,,"2",C,47.20356,-122.23773
"14",Y,Y,,"2",C,47.20308,-122.24037
"14",Y,Y,,"2",C,47.20308,-122.24012
"14",Y,Y,,"2",C,47.20283,-122.24023
"14",Y,Y,,"2",C,47.20261,-122.24023
"14",Y,Y,,"2",C,47.20239,-122.24023
"14",Y,Y,,"2",C,47.20308,-122.2416
"14",Y,Y,,"2",C,47.20308,-122.24146
"14",Y,Y,,"2",C,47.20308,-122.24126
"14",Y,Y,,"2",C,47.20308,-122.24136
"14",Y,Y,,"2",C,47.20287,-122.24145
"14",Y,Y,,"2",C,47.20271,-122.24145
"14",Y,Y,,"2",C,47.20244,-122.24144
"14",Y,Y,,"2",C,47.20241,-122.24096
"14",Y,Y,,"2",C,47.20266,-122.24096
"14",Y,Y,,"2",C,47.20286,-122.24097
"14",Y,Y,,"2",C,47.20308,-122.24115
"14",Y,Y,,"2",C,47.20308,-122.24103
"14",Y,Y,,"2",C,47.20308,-122.24085
"14",Y,Y,,"2",C,47.20269,-122.24215
"14",Y,Y,,"2",C,47.20248,-122.24226
"14",Y,Y,,"2",C,47.20236,-122.24234
"14",Y,Y,,"2",C,47.20118,-122.24394
"14",Y,Y,,"2",C,47.20311,-122.24226
"14",Y,Y,,"2",C,47.20297,-122.24244
"14",Y,Y,,"2",C,47.20285,-122.24258
"14",Y,Y,,"2",C,47.20274,-122.2427
"14",Y,Y,,"2",C,47.2027,-122.24276
"14",Y,Y,,"2",C,47.20265,-122.24281
"14",Y,Y,,"2",C,47.20257,-122.2429
"14",Y,Y,,"2",C,47.2024,-122.24311
"14",Y,Y,,"2",C,47.20186,-122.24266
"14",Y,Y,,"2",C,47.20203,-122.24266
"14",Y,Y,,"2",C,47.2017,-122.24266
"14",Y,Y,,"2",C,47.20154,-122.24266
"14",Y,Y,,"2",C,47.20137,-122.24266
"14",Y,Y,,"2",C,47.20121,-122.24254
"14",Y,Y,,"2",C,47.20121,-122.24277
"14",Y,Y,,"2",C,47.20121,-122.24229
"14",Y,Y,,"2",C,47.20121,-122.24205
"14",Y,Y,,"2",C,47.20137,-122.24216
"14",Y,Y,,"2",C,47.20151,-122.24216
"14",Y,Y,,"2",C,47.20168,-122.24216
"14",Y,Y,,"2",C,47.20203,-122.24216
"14",Y,Y,,"2",C,47.20187,-122.24216
"14",Y,Y,,"2",C,47.20195,-122.24023
"14",Y,Y,,"2",C,47.20173,-122.24022
"14",Y,Y,,"2",C,47.20164,-122.24022
"14",Y,Y,,"2",C,47.20153,-122.24022
"14",Y,Y,,"2",C,47.20139,-122.24022
"14",Y,Y,,"2",C,47.20123,-122.24022
"14",Y,Y,,"2",C,47.20152,-122.24411
"14",Y,Y,,"2",C,47.20176,-122.24328
"14",Y,Y,,"2",C,47.20154,-122.24341
"14",Y,Y,,"2",C,47.2012,-122.24373
"14",Y,Y,,"2",C,47.2012,-122.24336
"14",Y,Y,,"2",C,47.20137,-122.24349
"14",Y,Y,,"2",C,47.20186,-122.24119
"14",Y,Y,,"2",C,47.20153,-122.24095
"14",Y,Y,,"2",C,47.20137,-122.24095
"14",Y,Y,,"2",C,47.20121,-122.24095
"14",Y,Y,,"2",C,47.20121,-122.24143
"14",Y,Y,,"2",C,47.20146,-122.24144
"14",Y,Y,,"2",C,47.20079,-122.2435
"14",Y,Y,,"2",C,47.20029,-122.24368
"14",Y,Y,,"2",C,47.20054,-122.2435
"14",Y,Y,,"2",C,47.20029,-122.2433
"14",Y,Y,,"2",C,47.19981,-122.24376
"14",Y,Y,,"2",C,47.19981,-122.24338
"14",Y,Y,,"2",C,47.18459,-122.22974
"14",Y,Y,,"2",C,47.18461,-122.23025
"14",Y,Y,,"2",C,47.18463,-122.23065
"14",Y,Y,,"2",C,47.18471,-122.23163
"14",Y,Y,,"2",C,47.18469,-122.23146
"14",Y,Y,,"2",C,47.18466,-122.23109
"14",Y,Y,,"2",C,47.18475,-122.23221
"14",Y,Y,,"2",C,47.18472,-122.23181
"14",Y,Y,,"2",C,47.18482,-122.23286
"14",Y,Y,,"2",C,47.18511,-122.23382
"14",Y,Y,,"2",C,47.1849,-122.23343
"14",Y,Y,,"2",C,47.18465,-122.23387
"14",Y,Y,,"2",C,47.18555,-122.23462
"14",Y,Y,,"2",C,47.18496,-122.23441
"14",Y,Y,,"2",C,47.18543,-122.23549
"14",Y,Y,,"2",C,47.18523,-122.23549
"14",Y,Y,,"2",C,47.185,-122.23526
"14",Y,Y,,"2",C,47.185,-122.23565
"14",Y,Y,,"2",C,47.18465,-122.23553
"14",Y,Y,,"2",C,47.18466,-122.23571
"14",Y,Y,,"2",C,47.18467,-122.23529
"14",Y,Y,,"2",C,47.18475,-122.23648
"14",Y,Y,,"2",C,47.18474,-122.23608
"14",Y,Y,,"2",C,47.18529,-122.23609
"14",Y,Y,,"2",C,47.18529,-122.23649
"14",Y,Y,,"2",C,47.18475,-122.23708
"14",Y,Y,,"2",C,47.1847,-122.23966
"14",Y,Y,,"2",C,47.18503,-122.23966
"14",Y,Y,,"2",C,47.18525,-122.23967
"14",Y,Y,,"2",C,47.18503,-122.23886
"14",Y,Y,,"2",C,47.18547,-122.23967
"14",Y,Y,,"2",C,47.18581,-122.23939
"14",Y,Y,,"2",C,47.18586,-122.23809
"14",Y,Y,,"2",C,47.18647,-122.23897
"14",Y,Y,,"2",C,47.18642,-122.23781
"14",Y,Y,,"2",C,47.18614,-122.23691
"14",Y,Y,,"2",C,47.18609,-122.23639
"14",Y,Y,,"2",C,47.18579,-122.23571
"14",Y,Y,,"2",C,47.18726,-122.23869
"14",Y,Y,,"2",C,47.18819,-122.23945
"14",Y,Y,,"2",C,47.18929,-122.23899
"14",Y,Y,,"2",C,47.21564,-122.2363
"14",Y,Y,,"2",C,47.21564,-122.23555
"14",Y,Y,,"2",C,47.21533,-122.23415
"14",Y,Y,,"2",C,47.21381,-122.23305
"14",Y,Y,,"2",C,47.21823,-122.23248
"14",Y,Y,,"2",C,47.21717,-122.23393
"14",Y,Y,,"2",C,47.217,-122.23491
"14",Y,Y,,"2",C,47.21691,-122.23562
"14",Y,Y,,"2",C,47.21671,-122.23686
"47",Y,,,"1",A,47.11091,-122.06989
"47",Y,,,"1",A,47.11096,-122.06918
"47",Y,,,"1",A,47.11103,-122.06848
"47",Y,,,"1",A,47.11111,-122.0678
"47",Y,,,"1",A,47.11109,-122.06669
"47",Y,,,"1",A,47.11015,-122.06595
"47",Y,,,"1",A,47.10919,-122.06699
"47",Y,,,"1",A,47.10965,-122.06817
"47",Y,,,"1",A,47.1096,-122.06887
"47",Y,,,"1",A,47.10952,-122.06968
"47",Y,,,"1",A,47.10881,-122.06895
"47",Y,,,"1",A,47.10837,-122.06894
"47",Y,,,"1",A,47.11096,-122.06264
"30",Y,,,"1",D,47.17157,-122.02171
"30",Y,,,"1",D,47.16645,-122.03603
"47",Y,,,"1",A,47.08244,-122.05399
"47",Y,,,"1",A,47.08266,-122.05379
"47",Y,,,"1",A,47.08288,-122.05356
"47",Y,,,"1",A,47.08291,-122.05317
"47",Y,,,"1",A,47.08289,-122.05281
"47",Y,,,"1",A,47.08289,-122.05244
"47",Y,,,"1",A,47.0829,-122.05205
"47",Y,,,"1",A,47.08287,-122.05163
"47",Y,,,"1",A,47.08266,-122.05162
"47",Y,,,"1",A,47.08243,-122.05163
"47",Y,,,"1",A,47.0822,-122.05169
"47",Y,,,"1",A,47.08197,-122.05174
"47",Y,,,"1",A,47.08173,-122.05178
"47",Y,,,"1",A,47.08193,-122.05237
"47",Y,,,"1",A,47.08205,-122.05273
"47",Y,,,"1",A,47.08216,-122.05308
"47",Y,,,"1",A,47.08227,-122.05342
"47",Y,,,"1",A,47.08247,-122.05316
"47",Y,,,"1",A,47.08241,-122.05276
"47",Y,,,"1",A,47.08246,-122.05232
"47",Y,,,"1",A,47.0822,-122.05232
"47",Y,,,"1",A,47.11878,-122.09177
"47",Y,,,"1",A,47.11878,-122.09223
"47",Y,,,"1",A,47.11879,-122.09265
"47",Y,,,"1",A,47.11875,-122.09309
"47",Y,,,"1",A,47.11856,-122.09343
"47",Y,,,"1",A,47.11833,-122.09369
"47",Y,,,"1",A,47.11811,-122.09396
"47",Y,,,"1",A,47.1179,-122.0942
"47",Y,,,"1",A,47.11779,-122.09453
"47",Y,,,"1",A,47.11766,-122.09531
"47",Y,,,"1",A,47.1168,-122.09632
"47",Y,,,"1",A,47.1164,-122.09567
"47",Y,,,"1",A,47.1162,-122.09527
"47",Y,,,"1",A,47.11618,-122.09487
"47",Y,,,"1",A,47.11588,-122.09462
"47",Y,,,"1",A,47.11556,-122.09468
"47",Y,,,"1",A,47.11528,-122.09469
"47",Y,,,"1",A,47.11508,-122.09495
"47",Y,,,"1",A,47.11488,-122.09521
"47",Y,,,"1",A,47.11468,-122.09555
"47",Y,,,"1",A,47.11439,-122.09535
"47",Y,,,"1",A,47.11429,-122.09492
"47",Y,,,"1",A,47.11456,-122.09464
"47",Y,,,"1",A,47.11477,-122.09441
"47",Y,,,"1",A,47.115,-122.09412
"47",Y,,,"1",A,47.11527,-122.09396
"47",Y,,,"1",A,47.11556,-122.09398
"47",Y,,,"1",A,47.1158,-122.09381
"47",Y,,,"1",A,47.11596,-122.0935
"47",Y,,,"1",A,47.11613,-122.0932
"47",Y,,,"1",A,47.11631,-122.09289
"47",Y,,,"1",A,47.1165,-122.09257
"47",Y,,,"1",A,47.11666,-122.09227
"47",Y,,,"1",A,47.11664,-122.09186
"47",Y,,,"1",A,47.11712,-122.09185
"47",Y,,,"1",A,47.11712,-122.09234
"47",Y,,,"1",A,47.11703,-122.09274
"47",Y,,,"1",A,47.11684,-122.09307
"47",Y,,,"1",A,47.11666,-122.09338
"47",Y,,,"1",A,47.11648,-122.09369
"47",Y,,,"1",A,47.1163,-122.09399
"47",Y,,,"1",A,47.11612,-122.09432
"47",Y,,,"1",A,47.11643,-122.09444
"47",Y,,,"1",A,47.11664,-122.09404
"47",Y,,,"1",A,47.11694,-122.09355
"47",Y,,,"1",A,47.11721,-122.09312
"47",Y,,,"1",A,47.11742,-122.09271
"47",Y,,,"1",A,47.11745,-122.09229
"47",Y,,,"1",A,47.11746,-122.09184
"47",Y,,,"1",A,47.11794,-122.09181
"47",Y,,,"1",A,47.11794,-122.09227
"47",Y,,,"1",A,47.11794,-122.09269
"47",Y,,,"1",A,47.11766,-122.09296
"47",Y,,,"1",A,47.11741,-122.09337
"47",Y,,,"1",A,47.11718,-122.09381
"47",Y,,,"1",A,47.11703,-122.09426
"47",Y,,,"1",A,47.11686,-122.09464
"47",Y,,,"1",A,47.11663,-122.09495
"47",Y,,,"1",A,47.11676,-122.09533
"47",Y,,,"1",A,47.11701,-122.09512
"47",Y,,,"1",A,47.11717,-122.09477
"47",Y,,,"1",A,47.1173,-122.09442
"47",Y,,,"1",A,47.11743,-122.09404
"47",Y,,,"1",A,47.11758,-122.0937
"47",Y,,,"1",A,47.11778,-122.09345
"47",Y,,,"1",A,47.11799,-122.0932
"47",Y,,,"1",A,47.11819,-122.09298
"47",Y,,,"1",A,47.11828,-122.09265
"47",Y,,,"1",A,47.11828,-122.09226
"47",Y,,,"1",A,47.11828,-122.0918
"47",Y,,,"1",A,47.1144,-122.09676
"47",Y,,,"1",A,47.11312,-122.0926
"47",Y,,,"1",A,47.11636,-122.09636
"47",Y,,,"1",A,47.1163,-122.0919
"47",Y,,,"1",A,47.1162,-122.09233
"47",Y,,,"1",A,47.116,-122.09265
"47",Y,,,"1",A,47.11582,-122.09296
"47",Y,,,"1",A,47.11564,-122.09328
"47",Y,,,"1",A,47.11539,-122.09345
"47",Y,,,"1",A,47.11509,-122.09346
"47",Y,,,"1",A,47.11485,-122.09366
"47",Y,,,"1",A,47.11464,-122.09392
"47",Y,,,"1",A,47.11443,-122.09417
"47",Y,,,"1",A,47.11421,-122.09443
"47",Y,,,"1",A,47.11401,-122.09467
"47",Y,,,"1",A,47.11381,-122.09492
"47",Y,,,"1",A,47.11403,-122.09532
"47",Y,,,"1",A,47.11416,-122.09571
"47",Y,,,"1",A,47.11433,-122.09597
"47",Y,,,"1",A,47.11458,-122.09604
"47",Y,,,"1",A,47.11486,-122.09602
"47",Y,,,"1",A,47.11515,-122.09601
"47",Y,,,"1",A,47.11511,-122.09555
"47",Y,,,"1",A,47.1154,-122.09518
"47",Y,,,"1",A,47.11577,-122.09509
"47",Y,,,"1",A,47.11594,-122.09549
"47",Y,,,"1",A,47.11561,-122.09577
"47",Y,,,"1",A,47.11561,-122.09608
"47",Y,,,"1",A,47.11593,-122.09599
"47",Y,,,"1",A,47.11618,-122.09589
"47",Y,,,"1",A,47.11579,-122.09669
"47",Y,,,"1",A,47.11525,-122.09671
"47",Y,,,"1",A,47.11497,-122.09672
"47",Y,,,"1",A,47.11469,-122.09673
"47",Y,,,"1",A,47.11416,-122.0966
"47",Y,,,"1",A,47.11397,-122.09684
"47",Y,,,"1",A,47.11366,-122.09672
"47",Y,,,"1",A,47.11372,-122.09618
"47",Y,,,"1",A,47.11365,-122.09577
"47",Y,,,"1",A,47.1135,-122.09529
"47",Y,,,"1",A,47.11332,-122.09555
"47",Y,,,"1",A,47.11332,-122.09595
"47",Y,,,"1",A,47.11335,-122.09633
"47",Y,,,"1",A,47.11297,-122.09688
"47",Y,,,"1",A,47.11281,-122.09659
"47",Y,,,"1",A,47.11284,-122.09611
"47",Y,,,"1",A,47.11283,-122.0957
"47",Y,,,"1",A,47.11285,-122.09526
"47",Y,,,"1",A,47.113,-122.09496
"47",Y,,,"1",A,47.11322,-122.09471
"47",Y,,,"1",A,47.11344,-122.09445
"47",Y,,,"1",A,47.11365,-122.09419
"47",Y,,,"1",A,47.11387,-122.09393
"47",Y,,,"1",A,47.11408,-122.09368
"47",Y,,,"1",A,47.11429,-122.09342
"47",Y,,,"1",A,47.1145,-122.09317
"47",Y,,,"1",A,47.11472,-122.09289
"47",Y,,,"1",A,47.11498,-122.09275
"47",Y,,,"1",A,47.11526,-122.09276
"47",Y,,,"1",A,47.11546,-122.0925
"47",Y,,,"1",A,47.11563,-122.0922
"47",Y,,,"1",A,47.11581,-122.09188
"47",Y,,,"1",A,47.11444,-122.09246
"47",Y,,,"1",A,47.11394,-122.09205
"47",Y,,,"1",A,47.11372,-122.09207
"47",Y,,,"1",A,47.11239,-122.09203
"47",Y,,,"1",A,47.11239,-122.09239
"47",Y,,,"1",A,47.11238,-122.09272
"47",Y,,,"1",A,47.11238,-122.09304
"47",Y,,,"1",A,47.11237,-122.09336
"47",Y,,,"1",A,47.11237,-122.09368
"47",Y,,,"1",A,47.11237,-122.09401
"47",Y,,,"1",A,47.11236,-122.09435
"47",Y,,,"1",A,47.11241,-122.09479
